model_type,method,outcome,subset,panel,n_test,n_events_test,concordance_test,time_window,concordance_lower,concordance_upper
gbm,PopRI,prolonged_los,all_eval_pop_normal,CBC,1892,1360,0.5993,all,,
gbm,PopRI,prolonged_los,all_eval_pop_normal,CBC,1892,1360,0.5993,1,,
gbm,PopRI,prolonged_los,all_eval_pop_normal,CBC,1892,1360,0.5993,2,,
gbm,PopRI,prolonged_los,all_eval_pop_normal,CBC,1892,1360,0.5993,7,,
gbm,PopRI,prolonged_los,all_eval_pop_normal,CBC,1892,1360,0.5993,14,,
gbm,PopRI,prolonged_los,all_eval_pop_normal,CBC,1892,1360,0.5993,30,,
penalized_cox,PopRI,prolonged_los,all_eval_pop_normal,CBC,1892,1360,0.6085,all,0.5861,0.6285
penalized_cox,PopRI,prolonged_los,all_eval_pop_normal,CBC,1892,1360,0.6085,1,0.5861,0.6285
penalized_cox,PopRI,prolonged_los,all_eval_pop_normal,CBC,1892,1360,0.6085,2,0.5861,0.6285
penalized_cox,PopRI,prolonged_los,all_eval_pop_normal,CBC,1892,1360,0.6085,7,0.5861,0.6285
penalized_cox,PopRI,prolonged_los,all_eval_pop_normal,CBC,1892,1360,0.6085,14,0.5861,0.6285
penalized_cox,PopRI,prolonged_los,all_eval_pop_normal,CBC,1892,1360,0.6085,30,0.5861,0.6285
gbm,PopRI,prolonged_los,all,BMP,1881,1360,0.6013,all,,
gbm,PopRI,prolonged_los,all,BMP,1881,1360,0.6013,1,,
gbm,PopRI,prolonged_los,all,BMP,1881,1360,0.6013,2,,
gbm,PopRI,prolonged_los,all,BMP,1881,1360,0.6013,7,,
gbm,PopRI,prolonged_los,all,BMP,1881,1360,0.6013,14,,
gbm,PopRI,prolonged_los,all,BMP,1881,1360,0.6013,30,,
penalized_cox,PopRI,prolonged_los,all,BMP,1881,1360,0.6087,all,0.5865,0.6294
penalized_cox,PopRI,prolonged_los,all,BMP,1881,1360,0.6087,1,0.5865,0.6294
penalized_cox,PopRI,prolonged_los,all,BMP,1881,1360,0.6087,2,0.5865,0.6294
penalized_cox,PopRI,prolonged_los,all,BMP,1881,1360,0.6087,7,0.5865,0.6294
penalized_cox,PopRI,prolonged_los,all,BMP,1881,1360,0.6087,14,0.5865,0.6294
penalized_cox,PopRI,prolonged_los,all,BMP,1881,1360,0.6087,30,0.5865,0.6294
gbm,PopRI,prolonged_los,all_eval_pop_normal,BMP,1880,1360,0.6013,all,,
gbm,PopRI,prolonged_los,all_eval_pop_normal,BMP,1880,1360,0.6013,1,,
gbm,PopRI,prolonged_los,all_eval_pop_normal,BMP,1880,1360,0.6013,2,,
gbm,PopRI,prolonged_los,all_eval_pop_normal,BMP,1880,1360,0.6013,7,,
gbm,PopRI,prolonged_los,all_eval_pop_normal,BMP,1880,1360,0.6013,14,,
gbm,PopRI,prolonged_los,all_eval_pop_normal,BMP,1880,1360,0.6013,30,,
penalized_cox,PopRI,prolonged_los,all_eval_pop_normal,BMP,1880,1360,0.6087,all,0.5882,0.6298
penalized_cox,PopRI,prolonged_los,all_eval_pop_normal,BMP,1880,1360,0.6087,1,0.5882,0.6298
penalized_cox,PopRI,prolonged_los,all_eval_pop_normal,BMP,1880,1360,0.6087,2,0.5882,0.6298
penalized_cox,PopRI,prolonged_los,all_eval_pop_normal,BMP,1880,1360,0.6087,7,0.5882,0.6298
penalized_cox,PopRI,prolonged_los,all_eval_pop_normal,BMP,1880,1360,0.6087,14,0.5882,0.6298
penalized_cox,PopRI,prolonged_los,all_eval_pop_normal,BMP,1880,1360,0.6087,30,0.5882,0.6298
gbm,PopRI,prolonged_los,all,HFP,1469,1143,0.5778,all,,
gbm,PopRI,prolonged_los,all,HFP,1469,1143,0.5778,1,,
gbm,PopRI,prolonged_los,all,HFP,1469,1143,0.5778,2,,
gbm,PopRI,prolonged_los,all,HFP,1469,1143,0.5778,7,,
gbm,PopRI,prolonged_los,all,HFP,1469,1143,0.5778,14,,
gbm,PopRI,prolonged_los,all,HFP,1469,1143,0.5778,30,,
penalized_cox,PopRI,prolonged_los,all,HFP,1469,1143,0.5914,all,0.5735,0.6135
penalized_cox,PopRI,prolonged_los,all,HFP,1469,1143,0.5914,1,0.5735,0.6135
penalized_cox,PopRI,prolonged_los,all,HFP,1469,1143,0.5914,2,0.5735,0.6135
penalized_cox,PopRI,prolonged_los,all,HFP,1469,1143,0.5914,7,0.5735,0.6135
penalized_cox,PopRI,prolonged_los,all,HFP,1469,1143,0.5914,14,0.5735,0.6135
penalized_cox,PopRI,prolonged_los,all,HFP,1469,1143,0.5914,30,0.5735,0.6135
gbm,PopRI,prolonged_los,all_eval_pop_normal,HFP,1468,1143,0.5778,all,,
gbm,PopRI,prolonged_los,all_eval_pop_normal,HFP,1468,1143,0.5778,1,,
gbm,PopRI,prolonged_los,all_eval_pop_normal,HFP,1468,1143,0.5778,2,,
gbm,PopRI,prolonged_los,all_eval_pop_normal,HFP,1468,1143,0.5778,7,,
gbm,PopRI,prolonged_los,all_eval_pop_normal,HFP,1468,1143,0.5778,14,,
gbm,PopRI,prolonged_los,all_eval_pop_normal,HFP,1468,1143,0.5778,30,,
penalized_cox,PopRI,prolonged_los,all_eval_pop_normal,HFP,1468,1143,0.5914,all,0.5714,0.6133
penalized_cox,PopRI,prolonged_los,all_eval_pop_normal,HFP,1468,1143,0.5914,1,0.5714,0.6133
penalized_cox,PopRI,prolonged_los,all_eval_pop_normal,HFP,1468,1143,0.5914,2,0.5714,0.6133
penalized_cox,PopRI,prolonged_los,all_eval_pop_normal,HFP,1468,1143,0.5914,7,0.5714,0.6133
penalized_cox,PopRI,prolonged_los,all_eval_pop_normal,HFP,1468,1143,0.5914,14,0.5714,0.6133
penalized_cox,PopRI,prolonged_los,all_eval_pop_normal,HFP,1468,1143,0.5914,30,0.5714,0.6133
gbm,PerRI,prolonged_los,all,all,1952,1390,0.6282,all,,
gbm,PerRI,prolonged_los,all,all,1952,1390,0.6282,1,,
gbm,PerRI,prolonged_los,all,all,1952,1390,0.6282,2,,
gbm,PerRI,prolonged_los,all,all,1952,1390,0.6282,7,,
gbm,PerRI,prolonged_los,all,all,1952,1390,0.6282,14,,
gbm,PerRI,prolonged_los,all,all,1952,1390,0.6282,30,,
penalized_cox,PerRI,prolonged_los,all,all,1952,1390,0.6311,1,0.6124,0.6465
penalized_cox,PerRI,prolonged_los,all,all,1952,1390,0.6311,2,0.6124,0.6465
penalized_cox,PerRI,prolonged_los,all,all,1952,1390,0.6311,7,0.6124,0.6465
penalized_cox,PerRI,prolonged_los,all,all,1952,1390,0.6311,14,0.6124,0.6465
penalized_cox,PerRI,prolonged_los,all,all,1952,1390,0.6311,30,0.6124,0.6465
gbm,PerRI,prolonged_los,all_eval_pop_normal,all,1951,1390,0.6282,all,,
gbm,PerRI,prolonged_los,all_eval_pop_normal,all,1951,1390,0.6282,1,,
gbm,PerRI,prolonged_los,all_eval_pop_normal,all,1951,1390,0.6282,2,,
gbm,PerRI,prolonged_los,all_eval_pop_normal,all,1951,1390,0.6282,7,,
gbm,PerRI,prolonged_los,all_eval_pop_normal,all,1951,1390,0.6282,14,,
gbm,PerRI,prolonged_los,all_eval_pop_normal,all,1951,1390,0.6282,30,,
penalized_cox,PerRI,prolonged_los,all_eval_pop_normal,all,1951,1390,0.6311,1,0.6127,0.6482
penalized_cox,PerRI,prolonged_los,all_eval_pop_normal,all,1951,1390,0.6311,2,0.6127,0.6482
penalized_cox,PerRI,prolonged_los,all_eval_pop_normal,all,1951,1390,0.6311,7,0.6127,0.6482
penalized_cox,PerRI,prolonged_los,all_eval_pop_normal,all,1951,1390,0.6311,14,0.6127,0.6482
penalized_cox,PerRI,prolonged_los,all_eval_pop_normal,all,1951,1390,0.6311,30,0.6127,0.6482
gbm,PerRI,prolonged_los,all,CBC,1893,1360,0.5744,all,,
gbm,PerRI,prolonged_los,all,CBC,1893,1360,0.5744,1,,
gbm,PerRI,prolonged_los,all,CBC,1893,1360,0.5744,2,,
gbm,PerRI,prolonged_los,all,CBC,1893,1360,0.5744,7,,
gbm,PerRI,prolonged_los,all,CBC,1893,1360,0.5744,14,,
gbm,PerRI,prolonged_los,all,CBC,1893,1360,0.5744,30,,
penalized_cox,PerRI,prolonged_los,all,CBC,1893,1360,0.5801,all,0.5614,0.5988
penalized_cox,PerRI,prolonged_los,all,CBC,1893,1360,0.5801,1,0.5614,0.5988
penalized_cox,PerRI,prolonged_los,all,CBC,1893,1360,0.5801,2,0.5614,0.5988
penalized_cox,PerRI,prolonged_los,all,CBC,1893,1360,0.5801,7,0.5614,0.5988
penalized_cox,PerRI,prolonged_los,all,CBC,1893,1360,0.5801,14,0.5614,0.5988
penalized_cox,PerRI,prolonged_los,all,CBC,1893,1360,0.5801,30,0.5614,0.5988
gbm,PerRI,prolonged_los,all_eval_pop_normal,CBC,1892,1360,0.5744,all,,
gbm,PerRI,prolonged_los,all_eval_pop_normal,CBC,1892,1360,0.5744,1,,
gbm,PerRI,prolonged_los,all_eval_pop_normal,CBC,1892,1360,0.5744,2,,
gbm,PerRI,prolonged_los,all_eval_pop_normal,CBC,1892,1360,0.5744,7,,
gbm,PerRI,prolonged_los,all_eval_pop_normal,CBC,1892,1360,0.5744,14,,
gbm,PerRI,prolonged_los,all_eval_pop_normal,CBC,1892,1360,0.5744,30,,
penalized_cox,PerRI,prolonged_los,all_eval_pop_normal,CBC,1892,1360,0.5801,all,0.5624,0.5984
penalized_cox,PerRI,prolonged_los,all_eval_pop_normal,CBC,1892,1360,0.5801,1,0.5624,0.5984
penalized_cox,PerRI,prolonged_los,all_eval_pop_normal,CBC,1892,1360,0.5801,2,0.5624,0.5984
penalized_cox,PerRI,prolonged_los,all_eval_pop_normal,CBC,1892,1360,0.5801,7,0.5624,0.5984
penalized_cox,PerRI,prolonged_los,all_eval_pop_normal,CBC,1892,1360,0.5801,14,0.5624,0.5984
penalized_cox,PerRI,prolonged_los,all_eval_pop_normal,CBC,1892,1360,0.5801,30,0.5624,0.5984
gbm,PerRI,prolonged_los,all,BMP,1881,1360,0.6018,all,,
gbm,PerRI,prolonged_los,all,BMP,1881,1360,0.6018,1,,
gbm,PerRI,prolonged_los,all,BMP,1881,1360,0.6018,2,,
gbm,PerRI,prolonged_los,all,BMP,1881,1360,0.6018,7,,
gbm,PerRI,prolonged_los,all,BMP,1881,1360,0.6018,14,,
gbm,PerRI,prolonged_los,all,BMP,1881,1360,0.6018,30,,
penalized_cox,PerRI,prolonged_los,all,BMP,1881,1360,0.6074,all,0.5894,0.6244
penalized_cox,PerRI,prolonged_los,all,BMP,1881,1360,0.6074,1,0.5894,0.6244
penalized_cox,PerRI,prolonged_los,all,BMP,1881,1360,0.6074,2,0.5894,0.6244
penalized_cox,PerRI,prolonged_los,all,BMP,1881,1360,0.6074,7,0.5894,0.6244
penalized_cox,PerRI,prolonged_los,all,BMP,1881,1360,0.6074,14,0.5894,0.6244
penalized_cox,PerRI,prolonged_los,all,BMP,1881,1360,0.6074,30,0.5894,0.6244
gbm,PerRI,prolonged_los,all_eval_pop_normal,BMP,1880,1360,0.6018,all,,
gbm,PerRI,prolonged_los,all_eval_pop_normal,BMP,1880,1360,0.6018,1,,
gbm,PerRI,prolonged_los,all_eval_pop_normal,BMP,1880,1360,0.6018,2,,
gbm,PerRI,prolonged_los,all_eval_pop_normal,BMP,1880,1360,0.6018,7,,
gbm,PerRI,prolonged_los,all_eval_pop_normal,BMP,1880,1360,0.6018,14,,
gbm,PerRI,prolonged_los,all_eval_pop_normal,BMP,1880,1360,0.6018,30,,
penalized_cox,PerRI,prolonged_los,all_eval_pop_normal,BMP,1880,1360,0.6074,all,0.5882,0.6231
penalized_cox,PerRI,prolonged_los,all_eval_pop_normal,BMP,1880,1360,0.6074,1,0.5882,0.6231
penalized_cox,PerRI,prolonged_los,all_eval_pop_normal,BMP,1880,1360,0.6074,2,0.5882,0.6231
penalized_cox,PerRI,prolonged_los,all_eval_pop_normal,BMP,1880,1360,0.6074,7,0.5882,0.6231
penalized_cox,PerRI,prolonged_los,all_eval_pop_normal,BMP,1880,1360,0.6074,14,0.5882,0.6231
penalized_cox,PerRI,prolonged_los,all_eval_pop_normal,BMP,1880,1360,0.6074,30,0.5882,0.6231
gbm,PerRI,prolonged_los,all,HFP,1469,1143,0.5687,all,,
gbm,PerRI,prolonged_los,all,HFP,1469,1143,0.5687,1,,
gbm,PerRI,prolonged_los,all,HFP,1469,1143,0.5687,2,,
gbm,PerRI,prolonged_los,all,HFP,1469,1143,0.5687,7,,
gbm,PerRI,prolonged_los,all,HFP,1469,1143,0.5687,14,,
gbm,PerRI,prolonged_los,all,HFP,1469,1143,0.5687,30,,
penalized_cox,PerRI,prolonged_los,all,HFP,1469,1143,0.5806,all,0.5582,0.6019
penalized_cox,PerRI,prolonged_los,all,HFP,1469,1143,0.5806,1,0.5582,0.6019
penalized_cox,PerRI,prolonged_los,all,HFP,1469,1143,0.5806,2,0.5582,0.6019
penalized_cox,PerRI,prolonged_los,all,HFP,1469,1143,0.5806,7,0.5582,0.6019
penalized_cox,PerRI,prolonged_los,all,HFP,1469,1143,0.5806,14,0.5582,0.6019
penalized_cox,PerRI,prolonged_los,all,HFP,1469,1143,0.5806,30,0.5582,0.6019
gbm,PerRI,prolonged_los,all_eval_pop_normal,HFP,1468,1143,0.5687,all,,
gbm,PerRI,prolonged_los,all_eval_pop_normal,HFP,1468,1143,0.5687,1,,
gbm,PerRI,prolonged_los,all_eval_pop_normal,HFP,1468,1143,0.5687,2,,
gbm,PerRI,prolonged_los,all_eval_pop_normal,HFP,1468,1143,0.5687,7,,
gbm,PerRI,prolonged_los,all_eval_pop_normal,HFP,1468,1143,0.5687,14,,
gbm,PerRI,prolonged_los,all_eval_pop_normal,HFP,1468,1143,0.5687,30,,
penalized_cox,PerRI,prolonged_los,all_eval_pop_normal,HFP,1468,1143,0.5806,all,0.5594,0.6026
penalized_cox,PerRI,prolonged_los,all_eval_pop_normal,HFP,1468,1143,0.5806,1,0.5594,0.6026
penalized_cox,PerRI,prolonged_los,all_eval_pop_normal,HFP,1468,1143,0.5806,2,0.5594,0.6026
penalized_cox,PerRI,prolonged_los,all_eval_pop_normal,HFP,1468,1143,0.5806,7,0.5594,0.6026
penalized_cox,PerRI,prolonged_los,all_eval_pop_normal,HFP,1468,1143,0.5806,14,0.5594,0.6026
penalized_cox,PerRI,prolonged_los,all_eval_pop_normal,HFP,1468,1143,0.5806,30,0.5594,0.6026
gbm,NORMA_334f7e21,prolonged_los,all,all,1952,1390,0.6359,all,,
gbm,NORMA_334f7e21,prolonged_los,all,all,1952,1390,0.6359,1,,
gbm,NORMA_334f7e21,prolonged_los,all,all,1952,1390,0.6359,2,,
gbm,NORMA_334f7e21,prolonged_los,all,all,1952,1390,0.6359,7,,
gbm,NORMA_334f7e21,prolonged_los,all,all,1952,1390,0.6359,14,,
gbm,NORMA_334f7e21,prolonged_los,all,all,1952,1390,0.6359,30,,
penalized_cox,NORMA_334f7e21,prolonged_los,all,all,1952,1390,0.639,1,0.6216,0.6532
penalized_cox,NORMA_334f7e21,prolonged_los,all,all,1952,1390,0.639,2,0.6216,0.6532
penalized_cox,NORMA_334f7e21,prolonged_los,all,all,1952,1390,0.639,7,0.6216,0.6532
penalized_cox,NORMA_334f7e21,prolonged_los,all,all,1952,1390,0.639,14,0.6216,0.6532
penalized_cox,NORMA_334f7e21,prolonged_los,all,all,1952,1390,0.639,30,0.6216,0.6532
gbm,NORMA_334f7e21,prolonged_los,all_eval_pop_normal,all,1951,1390,0.6359,all,,
gbm,NORMA_334f7e21,prolonged_los,all_eval_pop_normal,all,1951,1390,0.6359,1,,
gbm,NORMA_334f7e21,prolonged_los,all_eval_pop_normal,all,1951,1390,0.6359,2,,
gbm,NORMA_334f7e21,prolonged_los,all_eval_pop_normal,all,1951,1390,0.6359,7,,
gbm,NORMA_334f7e21,prolonged_los,all_eval_pop_normal,all,1951,1390,0.6359,14,,
gbm,NORMA_334f7e21,prolonged_los,all_eval_pop_normal,all,1951,1390,0.6359,30,,
penalized_cox,NORMA_334f7e21,prolonged_los,all_eval_pop_normal,all,1951,1390,0.639,1,0.6195,0.6563
penalized_cox,NORMA_334f7e21,prolonged_los,all_eval_pop_normal,all,1951,1390,0.639,2,0.6195,0.6563
penalized_cox,NORMA_334f7e21,prolonged_los,all_eval_pop_normal,all,1951,1390,0.639,7,0.6195,0.6563
penalized_cox,NORMA_334f7e21,prolonged_los,all_eval_pop_normal,all,1951,1390,0.639,14,0.6195,0.6563
penalized_cox,NORMA_334f7e21,prolonged_los,all_eval_pop_normal,all,1951,1390,0.639,30,0.6195,0.6563
gbm,NORMA_334f7e21,prolonged_los,all,CBC,1893,1360,0.5924,all,,
gbm,NORMA_334f7e21,prolonged_los,all,CBC,1893,1360,0.5924,1,,
gbm,NORMA_334f7e21,prolonged_los,all,CBC,1893,1360,0.5924,2,,
gbm,NORMA_334f7e21,prolonged_los,all,CBC,1893,1360,0.5924,7,,
gbm,NORMA_334f7e21,prolonged_los,all,CBC,1893,1360,0.5924,14,,
gbm,NORMA_334f7e21,prolonged_los,all,CBC,1893,1360,0.5924,30,,
penalized_cox,NORMA_334f7e21,prolonged_los,all,CBC,1893,1360,0.5979,all,0.5758,0.6156
penalized_cox,NORMA_334f7e21,prolonged_los,all,CBC,1893,1360,0.5979,1,0.5758,0.6156
penalized_cox,NORMA_334f7e21,prolonged_los,all,CBC,1893,1360,0.5979,2,0.5758,0.6156
penalized_cox,NORMA_334f7e21,prolonged_los,all,CBC,1893,1360,0.5979,7,0.5758,0.6156
penalized_cox,NORMA_334f7e21,prolonged_los,all,CBC,1893,1360,0.5979,14,0.5758,0.6156
penalized_cox,NORMA_334f7e21,prolonged_los,all,CBC,1893,1360,0.5979,30,0.5758,0.6156
gbm,NORMA_334f7e21,prolonged_los,all_eval_pop_normal,CBC,1892,1360,0.5924,all,,
gbm,NORMA_334f7e21,prolonged_los,all_eval_pop_normal,CBC,1892,1360,0.5924,1,,
gbm,NORMA_334f7e21,prolonged_los,all_eval_pop_normal,CBC,1892,1360,0.5924,2,,
gbm,NORMA_334f7e21,prolonged_los,all_eval_pop_normal,CBC,1892,1360,0.5924,7,,
gbm,NORMA_334f7e21,prolonged_los,all_eval_pop_normal,CBC,1892,1360,0.5924,14,,
gbm,NORMA_334f7e21,prolonged_los,all_eval_pop_normal,CBC,1892,1360,0.5924,30,,
penalized_cox,NORMA_334f7e21,prolonged_los,all_eval_pop_normal,CBC,1892,1360,0.5979,all,0.5773,0.6145
penalized_cox,NORMA_334f7e21,prolonged_los,all_eval_pop_normal,CBC,1892,1360,0.5979,1,0.5773,0.6145
penalized_cox,NORMA_334f7e21,prolonged_los,all_eval_pop_normal,CBC,1892,1360,0.5979,2,0.5773,0.6145
penalized_cox,NORMA_334f7e21,prolonged_los,all_eval_pop_normal,CBC,1892,1360,0.5979,7,0.5773,0.6145
penalized_cox,NORMA_334f7e21,prolonged_los,all_eval_pop_normal,CBC,1892,1360,0.5979,14,0.5773,0.6145
penalized_cox,NORMA_334f7e21,prolonged_los,all_eval_pop_normal,CBC,1892,1360,0.5979,30,0.5773,0.6145
gbm,NORMA_334f7e21,prolonged_los,all,BMP,1881,1360,0.6053,all,,
gbm,NORMA_334f7e21,prolonged_los,all,BMP,1881,1360,0.6053,1,,
gbm,NORMA_334f7e21,prolonged_los,all,BMP,1881,1360,0.6053,2,,
gbm,NORMA_334f7e21,prolonged_los,all,BMP,1881,1360,0.6053,7,,
gbm,NORMA_334f7e21,prolonged_los,all,BMP,1881,1360,0.6053,14,,
gbm,NORMA_334f7e21,prolonged_los,all,BMP,1881,1360,0.6053,30,,
penalized_cox,NORMA_334f7e21,prolonged_los,all,BMP,1881,1360,0.6161,all,0.5954,0.6375
penalized_cox,NORMA_334f7e21,prolonged_los,all,BMP,1881,1360,0.6161,1,0.5954,0.6375
penalized_cox,NORMA_334f7e21,prolonged_los,all,BMP,1881,1360,0.6161,2,0.5954,0.6375
penalized_cox,NORMA_334f7e21,prolonged_los,all,BMP,1881,1360,0.6161,7,0.5954,0.6375
penalized_cox,NORMA_334f7e21,prolonged_los,all,BMP,1881,1360,0.6161,14,0.5954,0.6375
penalized_cox,NORMA_334f7e21,prolonged_los,all,BMP,1881,1360,0.6161,30,0.5954,0.6375
gbm,NORMA_334f7e21,prolonged_los,all_eval_pop_normal,BMP,1880,1360,0.6053,all,,
gbm,NORMA_334f7e21,prolonged_los,all_eval_pop_normal,BMP,1880,1360,0.6053,1,,
gbm,NORMA_334f7e21,prolonged_los,all_eval_pop_normal,BMP,1880,1360,0.6053,2,,
gbm,NORMA_334f7e21,prolonged_los,all_eval_pop_normal,BMP,1880,1360,0.6053,7,,
gbm,NORMA_334f7e21,prolonged_los,all_eval_pop_normal,BMP,1880,1360,0.6053,14,,
gbm,NORMA_334f7e21,prolonged_los,all_eval_pop_normal,BMP,1880,1360,0.6053,30,,
penalized_cox,NORMA_334f7e21,prolonged_los,all_eval_pop_normal,BMP,1880,1360,0.6161,all,0.5953,0.6357
penalized_cox,NORMA_334f7e21,prolonged_los,all_eval_pop_normal,BMP,1880,1360,0.6161,1,0.5953,0.6357
penalized_cox,NORMA_334f7e21,prolonged_los,all_eval_pop_normal,BMP,1880,1360,0.6161,2,0.5953,0.6357
penalized_cox,NORMA_334f7e21,prolonged_los,all_eval_pop_normal,BMP,1880,1360,0.6161,7,0.5953,0.6357
penalized_cox,NORMA_334f7e21,prolonged_los,all_eval_pop_normal,BMP,1880,1360,0.6161,14,0.5953,0.6357
penalized_cox,NORMA_334f7e21,prolonged_los,all_eval_pop_normal,BMP,1880,1360,0.6161,30,0.5953,0.6357
gbm,NORMA_334f7e21,prolonged_los,all,HFP,1469,1143,0.5718,all,,
gbm,NORMA_334f7e21,prolonged_los,all,HFP,1469,1143,0.5718,1,,
gbm,NORMA_334f7e21,prolonged_los,all,HFP,1469,1143,0.5718,2,,
gbm,NORMA_334f7e21,prolonged_los,all,HFP,1469,1143,0.5718,7,,
gbm,NORMA_334f7e21,prolonged_los,all,HFP,1469,1143,0.5718,14,,
gbm,NORMA_334f7e21,prolonged_los,all,HFP,1469,1143,0.5718,30,,
penalized_cox,NORMA_334f7e21,prolonged_los,all,HFP,1469,1143,0.5838,all,0.5634,0.6047
penalized_cox,NORMA_334f7e21,prolonged_los,all,HFP,1469,1143,0.5838,1,0.5634,0.6047
penalized_cox,NORMA_334f7e21,prolonged_los,all,HFP,1469,1143,0.5838,2,0.5634,0.6047
penalized_cox,NORMA_334f7e21,prolonged_los,all,HFP,1469,1143,0.5838,7,0.5634,0.6047
penalized_cox,NORMA_334f7e21,prolonged_los,all,HFP,1469,1143,0.5838,14,0.5634,0.6047
penalized_cox,NORMA_334f7e21,prolonged_los,all,HFP,1469,1143,0.5838,30,0.5634,0.6047
gbm,NORMA_334f7e21,prolonged_los,all_eval_pop_normal,HFP,1468,1143,0.5718,all,,
gbm,NORMA_334f7e21,prolonged_los,all_eval_pop_normal,HFP,1468,1143,0.5718,1,,
gbm,NORMA_334f7e21,prolonged_los,all_eval_pop_normal,HFP,1468,1143,0.5718,2,,
gbm,NORMA_334f7e21,prolonged_los,all_eval_pop_normal,HFP,1468,1143,0.5718,7,,
gbm,NORMA_334f7e21,prolonged_los,all_eval_pop_normal,HFP,1468,1143,0.5718,14,,
gbm,NORMA_334f7e21,prolonged_los,all_eval_pop_normal,HFP,1468,1143,0.5718,30,,
penalized_cox,NORMA_334f7e21,prolonged_los,all_eval_pop_normal,HFP,1468,1143,0.5838,all,0.5631,0.6026
penalized_cox,NORMA_334f7e21,prolonged_los,all_eval_pop_normal,HFP,1468,1143,0.5838,1,0.5631,0.6026
penalized_cox,NORMA_334f7e21,prolonged_los,all_eval_pop_normal,HFP,1468,1143,0.5838,2,0.5631,0.6026
penalized_cox,NORMA_334f7e21,prolonged_los,all_eval_pop_normal,HFP,1468,1143,0.5838,7,0.5631,0.6026
penalized_cox,NORMA_334f7e21,prolonged_los,all_eval_pop_normal,HFP,1468,1143,0.5838,14,0.5631,0.6026
penalized_cox,NORMA_334f7e21,prolonged_los,all_eval_pop_normal,HFP,1468,1143,0.5838,30,0.5631,0.6026
gbm,PopRI,unplanned_icu,all,all,1952,468,0.6005,all,,
gbm,PopRI,unplanned_icu,all,all,1952,468,0.6005,1,,
gbm,PopRI,unplanned_icu,all,all,1952,468,0.6005,2,,
gbm,PopRI,unplanned_icu,all,all,1952,468,0.6005,7,,
gbm,PopRI,unplanned_icu,all,all,1952,468,0.6005,14,,
gbm,PopRI,unplanned_icu,all,all,1952,468,0.6005,30,,
penalized_cox,PopRI,unplanned_icu,all,all,1952,468,0.6159,1,0.5948,0.6446
penalized_cox,PopRI,unplanned_icu,all,all,1952,468,0.6159,2,0.5948,0.6446
penalized_cox,PopRI,unplanned_icu,all,all,1952,468,0.6159,7,0.5948,0.6446
penalized_cox,PopRI,unplanned_icu,all,all,1952,468,0.6159,14,0.5948,0.6446
penalized_cox,PopRI,unplanned_icu,all,all,1952,468,0.6159,30,0.5948,0.6446
gbm,PopRI,unplanned_icu,all_eval_pop_normal,all,1951,468,0.6007,all,,
gbm,PopRI,unplanned_icu,all_eval_pop_normal,all,1951,468,0.6007,1,,
gbm,PopRI,unplanned_icu,all_eval_pop_normal,all,1951,468,0.6007,2,,
gbm,PopRI,unplanned_icu,all_eval_pop_normal,all,1951,468,0.6007,7,,
gbm,PopRI,unplanned_icu,all_eval_pop_normal,all,1951,468,0.6007,14,,
gbm,PopRI,unplanned_icu,all_eval_pop_normal,all,1951,468,0.6007,30,,
penalized_cox,PopRI,unplanned_icu,all_eval_pop_normal,all,1951,468,0.6161,1,0.5839,0.6469
penalized_cox,PopRI,unplanned_icu,all_eval_pop_normal,all,1951,468,0.6161,2,0.5839,0.6469
penalized_cox,PopRI,unplanned_icu,all_eval_pop_normal,all,1951,468,0.6161,7,0.5839,0.6469
penalized_cox,PopRI,unplanned_icu,all_eval_pop_normal,all,1951,468,0.6161,14,0.5839,0.6469
penalized_cox,PopRI,unplanned_icu,all_eval_pop_normal,all,1951,468,0.6161,30,0.5839,0.6469
gbm,PopRI,unplanned_icu,all,CBC,1870,466,0.5391,all,,
gbm,PopRI,unplanned_icu,all,CBC,1870,466,0.5391,1,,
gbm,PopRI,unplanned_icu,all,CBC,1870,466,0.5391,2,,
gbm,PopRI,unplanned_icu,all,CBC,1870,466,0.5391,7,,
gbm,PopRI,unplanned_icu,all,CBC,1870,466,0.5391,14,,
gbm,PopRI,unplanned_icu,all,CBC,1870,466,0.5391,30,,
penalized_cox,PopRI,unplanned_icu,all,CBC,1870,466,0.5585,all,0.5329,0.5844
penalized_cox,PopRI,unplanned_icu,all,CBC,1870,466,0.5585,1,0.5329,0.5844
penalized_cox,PopRI,unplanned_icu,all,CBC,1870,466,0.5585,2,0.5329,0.5844
penalized_cox,PopRI,unplanned_icu,all,CBC,1870,466,0.5585,7,0.5329,0.5844
penalized_cox,PopRI,unplanned_icu,all,CBC,1870,466,0.5585,14,0.5329,0.5844
penalized_cox,PopRI,unplanned_icu,all,CBC,1870,466,0.5585,30,0.5329,0.5844
gbm,PopRI,unplanned_icu,all_eval_pop_normal,CBC,1869,466,0.5394,all,,
gbm,PopRI,unplanned_icu,all_eval_pop_normal,CBC,1869,466,0.5394,1,,
gbm,PopRI,unplanned_icu,all_eval_pop_normal,CBC,1869,466,0.5394,2,,
gbm,PopRI,unplanned_icu,all_eval_pop_normal,CBC,1869,466,0.5394,7,,
gbm,PopRI,unplanned_icu,all_eval_pop_normal,CBC,1869,466,0.5394,14,,
gbm,PopRI,unplanned_icu,all_eval_pop_normal,CBC,1869,466,0.5394,30,,
